head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence,donor_token_prob_delta,donor_token_prob_increase_rate,donor_token_logit_delta,donor_token_rank_pre,donor_token_rank_post,donor_token_rank_increased
L0.H2,12,The medical field that treats the teeth is called,0.0028076171875,0.015625,False,1,2.7437338829040527,2.740194320678711,-0.003539562225341797,0.0002692305715754628,0.00030517578125,0.004016064257028112,0.0078125,4,4,False
L0.H2,13,The medical field that treats the gums is called,-0.00048828125,-0.0078125,False,1,2.826000690460205,2.8276596069335938,0.0016589164733886719,8.106810855679214e-05,1.0728836059570312e-06,0.010175240248728096,0.00390625,152,152,False
L0.H2,14,The medical field that treats the joints is called,-0.0013427734375,-0.0078125,False,1,3.13553524017334,3.133298873901367,-0.0022363662719726562,2.988694905070588e-05,4.76837158203125e-07,0.0022675736961451248,0.0,114,113,True
L0.H2,15,The medical field that treats the nervous system is called,-0.0009765625,-0.015625,False,1,1.6745084524154663,1.681145429611206,0.006636977195739746,4.6681787353008986e-05,7.152557373046875e-07,0.0063324538258575196,-0.0078125,73,73,False
L0.H2,16,The medical field that treats the reproductive system is called,-0.003662109375,-0.015625,False,1,2.8127076625823975,2.820119857788086,0.0074121952056884766,-5.8254896430298686e-05,0.0006103515625,0.004468275245755138,0.0,2,2,False
L0.H2,17,The medical field that treats pregnancy is called,-0.00146484375,0.0,False,1,2.3343842029571533,2.3366737365722656,0.0022895336151123047,-0.0001272775698453188,3.814697265625e-06,0.003902439024390244,0.0078125,43,43,False
L0.H2,18,The medical field that treats children is called,-0.00341796875,-0.03125,False,1,1.5888071060180664,1.6009869575500488,0.012179851531982422,0.0003092191182076931,2.384185791015625e-06,0.0029958058717795086,-0.0234375,32,32,False
L0.H2,19,The medical field that treats mental disorders is called,-0.00390625,0.0,False,1,2.4688968658447266,2.483431339263916,0.014534473419189453,0.00029769784305244684,-5.960464477539063e-08,-0.015151515151515152,-0.00390625,929,940,False
L0.H2,20,The medical field that treats tumors is called,-0.00341796875,-0.015625,False,1,2.240467071533203,2.242612361907959,0.0021452903747558594,0.00034060690086334944,0.0,0.0,-0.0078125,549,547,True
L0.H2,21,The medical field that treats allergies is called,0.000244140625,-0.015625,False,1,2.3414125442504883,2.350621223449707,0.00920867919921875,0.0001215547090396285,1.1920928955078125e-07,0.0006309148264984228,-0.015625,81,82,False
L0.H2,22,The medical field that treats the digestive system is called,0.0009765625,0.015625,False,1,2.323657989501953,2.3180928230285645,-0.005565166473388672,0.00023750265245325863,-1.0132789611816406e-06,-0.009264305177111716,0.00390625,145,145,False
L0.H2,23,The medical field that treats the urinary system is called,-0.001953125,-0.015625,False,1,1.587078332901001,1.5994043350219727,0.01232600212097168,0.0003833980008494109,8.20159912109375e-05,0.03822222222222222,0.0234375,19,18,True
L0.H2,24,The medical field that treats the thyroid is called,0.0009765625,0.0,False,1,2.9579482078552246,2.959056854248047,0.0011086463928222656,7.137768261600286e-05,9.5367431640625e-07,0.011126564673157162,0.0078125,203,202,True
L0.H2,25,The medical field that treats the prostate is called,-0.000244140625,-0.0078125,False,1,3.2278811931610107,3.233494758605957,0.005613565444946289,0.00022909126710146666,2.6702880859375e-05,0.006711409395973154,0.0,23,23,False
L0.H2,26,The medical field that treats the female reproductive organs is called,-0.001953125,0.0,False,1,2.3122260570526123,2.314220666885376,0.001994609832763672,0.00042596645653247833,9.1552734375e-05,0.0053285968028419185,0.0078125,10,10,False
L0.H2,27,The medical field that treats the male reproductive organs is called,0.00341796875,0.015625,False,1,2.444213390350342,2.4324357509613037,-0.011777639389038086,-0.00030334468465298414,-4.76837158203125e-07,-0.005822416302765648,0.00390625,171,171,False
L0.H2,28,The medical field that treats the feet is called,0.00048828125,0.0,False,1,0.48630616068840027,0.4831654131412506,-0.003140747547149658,8.838008943712339e-05,0.0,0.0,-0.02734375,1715,1708,True
L0.H2,29,The medical field that treats sleep disorders is called,0.00146484375,0.0078125,False,1,2.3684029579162598,2.3653147220611572,-0.003088235855102539,0.00011630216613411903,1.0132789611816406e-06,0.014705882352941176,0.01953125,258,257,True
L0.H2,30,The medical field that treats the elderly is called,0.00048828125,0.015625,False,1,1.4334642887115479,1.4303829669952393,-0.0030813217163085938,0.0005073159700259566,-2.288818359375e-05,-0.014545454545454545,0.0,19,19,False
L0.H2,31,The medical field that treats cancer is called,0.005859375,0.015625,False,1,1.7625312805175781,1.7451019287109375,-0.017429351806640625,0.00043695897329598665,2.0265579223632812e-06,0.017932489451476793,0.0234375,82,81,True
L0.H3,0,The medical field that treats the heart is called,0.001220703125,0.0,False,1,2.2081334590911865,2.2078847885131836,-0.0002486705780029297,0.0001005989033728838,-2.980232238769531e-07,-0.004599816007359705,-0.0078125,135,136,False
L0.H3,1,The medical field that treats the brain is called,-0.00146484375,0.0,False,1,1.7158137559890747,1.7186716794967651,0.0028579235076904297,1.5739351511001587e-07,0.0,0.0,0.00390625,1244,1240,True
L0.H3,2,The medical field that treats the skin is called,-0.00048828125,0.0,False,1,1.4327905178070068,1.4324254989624023,-0.0003650188446044922,0.00022196679492481053,-6.556510925292969e-07,-0.011351909184726523,-0.01171875,120,120,False
L0.H3,3,The medical field that treats the bones is called,0.002685546875,0.015625,False,1,3.053340435028076,3.0498123168945312,-0.003528118133544922,-8.328689727932215e-05,5.960464477539063e-08,0.02564102564102564,0.01953125,2125,2101,True
L0.H3,4,The medical field that treats the eyes is called,-0.001953125,-0.015625,False,1,2.26009202003479,2.2707083225250244,0.010616302490234375,0.00032610376365482807,-7.152557373046875e-06,-0.010869565217391304,-0.0234375,47,48,False
L0.H3,5,The medical field that treats the ears is called,-0.00244140625,-0.0078125,False,1,2.3048906326293945,2.310539484024048,0.00564885139465332,-7.375550922006369e-06,0.0,0.0,-0.00390625,672,676,False
L0.H3,6,The medical field that treats the lungs is called,-0.002197265625,-0.0078125,False,1,3.001950263977051,3.0034220218658447,0.0014717578887939453,0.00029159244149923325,1.1920928955078125e-07,0.004662004662004662,0.00390625,343,343,False
L0.H3,7,The medical field that treats the kidneys is called,0.00146484375,0.015625,False,1,1.1556395292282104,1.1476006507873535,-0.008038878440856934,9.263725951313972e-05,-1.430511474609375e-06,-0.05010438413361169,-0.0390625,160,163,False
L0.H3,8,The medical field that treats the stomach is called,0.0006103515625,0.0078125,False,1,3.3674633502960205,3.3630661964416504,-0.004397153854370117,9.903829777613282e-05,-8.58306884765625e-06,-0.012211668928086838,-0.0078125,64,66,False
L0.H3,9,The medical field that treats the liver is called,0.00048828125,0.0078125,False,1,2.4970922470092773,2.4934840202331543,-0.003608226776123047,-0.00013590208254754543,-5.960464477539063e-08,-0.009345794392523364,0.00390625,736,732,True
L0.H3,10,The medical field that treats the immune system is called,0.00244140625,0.015625,False,1,2.1556668281555176,2.149282217025757,-0.006384611129760742,0.0001456209138268605,1.9073486328125e-06,0.013050570962479609,0.0234375,99,98,True
L0.H3,11,The medical field that treats the hormones is called,0.00390625,0.0,False,1,3.0779223442077637,3.074000835418701,-0.0039215087890625,-9.22068502404727e-05,1.1920928955078125e-06,0.03802281368821293,0.02734375,534,519,True
L0.H3,12,The medical field that treats the teeth is called,0.0008544921875,0.0,False,1,2.7437338829040527,2.7479991912841797,0.004265308380126953,0.0001515828334959224,0.000244140625,0.00321285140562249,0.0,4,4,False
L0.H3,13,The medical field that treats the gums is called,0.000244140625,0.0,False,1,2.826000690460205,2.8273818492889404,0.0013811588287353516,0.00010316922271158546,5.364418029785156e-07,0.005087620124364048,0.00390625,152,152,False
L0.H3,14,The medical field that treats the joints is called,0.0,0.0,False,1,3.13553524017334,3.1355321407318115,-3.0994415283203125e-06,-3.913568070856854e-05,1.6689300537109375e-06,0.007936507936507936,0.0078125,114,112,True
L0.H3,15,The medical field that treats the nervous system is called,0.0029296875,0.0,False,1,1.6745084524154663,1.6725130081176758,-0.0019954442977905273,-0.00011125695891678333,5.364418029785156e-07,0.00474934036939314,0.0,73,73,False
L0.H3,16,The medical field that treats the reproductive system is called,-0.00244140625,-0.015625,False,1,2.8127076625823975,2.8222482204437256,0.009540557861328125,-0.0002067794557660818,0.0,0.0,-0.0078125,2,2,False
L0.H3,17,The medical field that treats pregnancy is called,0.0,0.0,False,1,2.3343842029571533,2.3341434001922607,-0.00024080276489257812,1.3552737073041499e-05,-9.5367431640625e-07,-0.000975609756097561,0.0,43,43,False
L0.H3,18,The medical field that treats children is called,-0.00048828125,0.0,False,1,1.5888071060180664,1.588973045349121,0.0001659393310546875,0.00025802248273976147,-6.67572021484375e-06,-0.008388256440982624,-0.0078125,32,32,False
L0.H3,19,The medical field that treats mental disorders is called,0.0,0.0,False,1,2.4688968658447266,2.4705026149749756,0.0016057491302490234,4.4218977564014494e-05,0.0,0.0,0.00390625,929,931,False
L0.H3,20,The medical field that treats tumors is called,-0.000732421875,0.0,False,1,2.240467071533203,2.2436554431915283,0.0031883716583251953,0.00011614704271778464,1.1920928955078125e-07,0.01282051282051282,0.01171875,549,546,True
L0.H3,21,The medical field that treats allergies is called,0.00048828125,0.0,False,1,2.3414125442504883,2.342271327972412,0.0008587837219238281,-6.460270378738642e-05,1.6689300537109375e-06,0.008832807570977918,0.0078125,81,82,False
L0.H3,22,The medical field that treats the digestive system is called,-0.00146484375,0.0,False,1,2.323657989501953,2.3280270099639893,0.004369020462036133,0.00036760885268449783,6.556510925292969e-07,0.005994550408719346,0.0078125,145,145,False
L0.H3,23,The medical field that treats the urinary system is called,-0.00244140625,0.0,False,1,1.587078332901001,1.5941282510757446,0.007049918174743652,0.00025454358546994627,1.1444091796875e-05,0.005333333333333333,0.0078125,19,19,False
L0.H3,24,The medical field that treats the thyroid is called,0.001953125,0.015625,False,1,2.9579482078552246,2.9528074264526367,-0.005140781402587891,0.00016086769755929708,-7.748603820800781e-07,-0.009040333796940195,0.0,203,204,False
L0.H3,25,The medical field that treats the prostate is called,-0.000244140625,0.0,False,1,3.2278811931610107,3.2292280197143555,0.0013468265533447266,-9.81448101811111e-05,-7.62939453125e-06,-0.0019175455417066154,0.0,23,23,False
L0.H3,26,The medical field that treats the female reproductive organs is called,-0.00390625,-0.015625,False,1,2.3122260570526123,2.325152635574341,0.012926578521728516,1.2727745342999697e-05,0.000274658203125,0.015985790408525755,0.0078125,10,10,False
L0.H3,27,The medical field that treats the male reproductive organs is called,-0.00048828125,0.0,False,1,2.444213390350342,2.444807529449463,0.0005941390991210938,3.432939411140978e-05,-7.152557373046875e-07,-0.008733624454148471,-0.0078125,171,172,False
L0.H3,28,The medical field that treats the feet is called,-0.001953125,-0.03125,False,1,0.48630616068840027,0.49798670411109924,0.011680543422698975,0.00028331714565865695,0.0,0.0,0.0234375,1715,1744,False
L0.H3,29,The medical field that treats sleep disorders is called,0.001953125,-0.0078125,False,1,2.3684029579162598,2.3710567951202393,0.002653837203979492,6.0016755014657974e-06,7.748603820800781e-07,0.01124567474048443,0.0,258,258,False
L0.H3,30,The medical field that treats the elderly is called,-0.00390625,-0.03125,False,1,1.4334642887115479,1.4558647871017456,0.022400498390197754,7.845618529245257e-05,1.621246337890625e-05,0.010303030303030303,-0.015625,19,19,False
